175,78,USA
175,78,USA
175,69,USA
175,69,USA
182,99,USA
182,99,USA
176,92,USA
177,71,USA
189,108,USA
189,108,USA
189,108,USA
189,108,USA
170,65,USA
183,113,USA
191,90,USA
180,106,USA
180,106,USA
170,91,USA
178,73,USA
170,80,USA
176,67,USA
176,67,USA
171,78,USA
174,78,USA
179,84,USA
174,69,USA
174,69,USA
168,78,USA
168,93,USA
174,118,USA
173,72,USA
178,82,USA
178,82,USA
163,63,USA
172,69,USA
172,69,USA
171,65,USA
173,77,USA
182,99,USA
182,99,USA
181,102,USA
166,78,USA
176,100,USA
176,100,USA
165,69,USA
179,89,USA
171,85,USA
171,85,USA
171,85,USA
171,85,USA
179,80,USA
179,80,USA
179,80,USA
179,80,USA
178,72,USA
175,83,USA
175,83,USA
176,53,USA
176,53,USA
176,102,USA
176,102,USA
171,80,USA
168,52,USA
184,91,USA
173,91,USA
179,97,USA
172,89,USA
174,73,USA
191,73,USA
191,73,USA
191,73,USA
182,77,USA
188,73,USA
188,73,USA
188,73,USA
188,73,USA
188,73,USA
187,168,USA
187,74,USA
174,71,USA
176,98,USA
190,92,USA
172,75,USA
167,102,USA
183,75,USA
181,82,USA
178,76,USA
193,110,USA
193,110,USA
193,110,USA
173,95,USA
181,76,USA
181,76,USA
186,84,USA
186,84,USA
186,84,USA
181,90,USA
181,90,USA
177,71,USA
177,71,USA
168,73,USA
179,87,USA
179,87,USA
173,57,USA
191,75,USA
160,71,USA
176,93,USA
200,90,USA
200,90,USA
174,73,USA
163,81,USA
189,90,USA
190,82,USA
190,82,USA
190,82,USA
178,73,USA
174,78,USA
175,93,USA
170,82,USA
189,135,USA
189,135,USA
191,77,USA
191,77,USA
157,69,USA
181,98,USA
171,114,USA
182,65,USA
189,83,USA
189,83,USA
178,81,USA
168,82,USA
162,48,USA
162,48,USA
177,88,USA
178,96,USA
169,90,USA
174,58,USA
172,82,USA
180,92,USA
180,92,USA
185,83,USA
176,93,USA
176,93,USA
176,93,USA
170,79,USA
177,109,USA
175,99,USA
172,80,USA
169,82,USA
169,82,USA
177,100,USA
177,100,USA
172,97,USA
166,81,USA
166,81,USA
169,70,USA
188,123,USA
188,123,USA
200,105,USA
189,93,USA
175,75,USA
170,101,USA
177,83,USA
180,99,USA
180,99,USA
182,95,USA
175,54,USA
175,54,USA
169,89,USA
181,102,USA
181,102,USA
181,102,USA
175,64,USA
186,75,USA
176,86,USA
177,111,USA
182,83,USA
182,83,USA
182,83,USA
182,83,USA
182,105,USA
182,105,USA
182,105,USA
182,105,USA
183,120,USA
184,97,USA
173,66,USA
170,82,USA
182,101,USA
171,69,USA
171,69,USA
178,76,USA
174,62,USA
197,77,USA
177,72,USA
176,94,USA
172,69,USA
176,106,USA
176,106,USA
179,107,USA
179,107,USA
179,107,USA
164,80,USA
185,100,USA
185,100,USA
172,65,USA
181,60,USA
181,60,USA
181,60,USA
181,60,USA
181,60,USA
181,60,USA
160,83,USA
160,83,USA
180,106,USA
172,70,USA
179,91,USA
174,72,USA
178,78,USA
182,136,USA
182,136,USA
182,136,USA
180,74,USA
180,74,USA
180,74,USA
180,74,USA
180,73,USA
178,79,USA
178,79,USA
176,94,USA
162,58,USA
185,78,USA
166,46,USA
175,65,USA
175,65,USA
175,65,USA
173,69,USA
179,99,USA
176,67,USA
173,171,USA
173,171,USA
173,171,USA
168,70,USA
171,63,USA
175,88,USA
175,88,USA
175,88,USA
175,88,USA
170,91,USA
172,114,USA
172,114,USA
174,113,USA
174,113,USA
156,53,USA
160,80,USA
164,64,USA
180,91,USA
180,91,USA
178,74,USA
178,74,USA
178,74,USA
183,78,USA
191,181,USA
184,84,USA
184,84,USA
178,108,USA
176,86,USA
179,70,USA
179,70,USA
179,70,USA
171,99,USA
171,99,USA
171,99,USA
171,99,USA
176,70,USA
177,77,USA
177,77,USA
164,87,USA
164,87,USA
192,90,USA
172,66,USA
179,86,USA
170,107,USA
170,107,USA
176,71,USA
176,71,USA
176,71,USA
176,71,USA
174,118,USA
185,129,USA
173,75,USA
184,181,USA
177,70,USA
177,70,USA
177,70,USA
179,99,USA
179,99,USA
166,81,USA
172,64,USA
186,102,USA
186,102,USA
186,102,USA
177,72,USA
187,81,USA
187,81,USA
171,67,USA
181,95,USA
166,101,USA
166,101,USA
169,100,USA
169,100,USA
178,56,USA
171,73,USA
171,73,USA
171,73,USA
171,73,USA
177,88,USA
173,97,USA
173,97,USA
173,97,USA
181,83,USA
180,107,USA
180,107,USA
184,138,USA
167,65,USA
166,80,USA
167,89,USA
186,88,USA
186,88,USA
186,88,USA
186,88,USA
177,59,USA
171,61,USA
176,74,USA
179,88,USA
180,106,USA
185,72,USA
181,117,USA
181,117,USA
173,71,USA
178,58,USA
178,84,USA
178,84,USA
171,84,USA
180,107,USA
180,103,USA
180,103,USA
180,103,USA
183,90,USA
183,90,USA
169,68,USA
169,68,USA
161,57,USA
180,87,USA
180,87,USA
182,77,USA
188,98,USA
188,98,USA
184,116,USA
167,70,USA
172,77,USA
178,109,USA
175,116,USA
173,62,USA
173,62,USA
170,109,USA
179,126,USA
189,116,USA
189,116,USA
189,116,USA
165,74,USA
180,74,USA
180,74,USA
171,69,USA
170,83,USA
174,75,USA
174,75,USA
174,75,USA
173,113,USA
177,75,USA
184,105,USA
168,54,USA
190,76,USA
190,76,USA
174,89,USA
174,89,USA
174,89,USA
186,168,USA
186,168,USA
188,95,USA
188,95,USA
174,83,USA
171,76,USA
179,98,USA
179,98,USA
